geometry_wkt,density
"POLYGON ((-74.00525735140594 40.879679153060856, -74.00523037925211 40.88148056619407, -74.00760385278703 40.88150101397116, -74.00763076061236 40.879699599547344, -74.00525735140594 40.879679153060856))",0
"POLYGON ((-74.004824153989 40.74995548348167, -74.00479729311161 40.751756937009134, -74.00716614741486 40.751777340649824, -74.00719294438164 40.749975885833635, -74.004824153989 40.74995548348167))",0
"POLYGON ((-74.00479729311161 40.751756937009134, -74.00477042980415 40.75355838995781, -74.00713934802377 40.7535787948873, -74.00716614741486 40.751777340649824, -74.00479729311161 40.751756937009134))",0
"POLYGON ((-74.00477042980415 40.75355838995781, -74.00474356406636 40.75535984232775, -74.00711254620813 40.75538024854608, -74.00713934802377 40.7535787948873, -74.00477042980415 40.75355838995781))",0
"POLYGON ((-74.00474356406636 40.75535984232775, -74.004716695898 40.7571612941189, -74.00708574196773 40.757181701626166, -74.00711254620813 40.75538024854608, -74.00474356406636 40.75535984232775))",0
"POLYGON ((-74.004716695898 40.7571612941189, -74.00468982529881 40.75896274533128, -74.00705893530225 40.758983154127534, -74.00708574196773 40.757181701626166, -74.004716695898 40.7571612941189))",0
"POLYGON ((-74.00468982529881 40.75896274533128, -74.00466295226856 40.76076419596486, -74.0070321262115 40.76078460605018, -74.00705893530225 40.758983154127534, -74.00468982529881 40.75896274533128))",0
"POLYGON ((-74.00466295226856 40.76076419596486, -74.00463607680697 40.76256564601965, -74.00700531469522 40.7625860573941, -74.0070321262115 40.76078460605018, -74.00466295226856 40.76076419596486))",0
"POLYGON ((-74.00463607680697 40.76256564601965, -74.00460919891383 40.76436709549564, -74.00697850075314 40.764387508159295, -74.00700531469522 40.7625860573941, -74.00463607680697 40.76256564601965))",0
"POLYGON ((-74.00460919891383 40.76436709549564, -74.00458231858886 40.766168544392826, -74.006951684385 40.766188958345744, -74.00697850075314 40.764387508159295, -74.00460919891383 40.76436709549564))",0
"POLYGON ((-74.00458231858886 40.766168544392826, -74.00455543583183 40.7679699927112, -74.00692486559062 40.767990407953455, -74.006951684385 40.766188958345744, -74.00458231858886 40.766168544392826))",0
"POLYGON ((-74.00455543583183 40.7679699927112, -74.00452855064246 40.76977144045075, -74.00689804436968 40.76979185698239, -74.00692486559062 40.767990407953455, -74.00455543583183 40.7679699927112))",0
"POLYGON ((-74.00452855064246 40.76977144045075, -74.00450166302055 40.771572887611455, -74.00687122072195 40.77159330543259, -74.00689804436968 40.76979185698239, -74.00452855064246 40.76977144045075))",0
"POLYGON ((-74.00450166302055 40.771572887611455, -74.00447477296579 40.77337433419335, -74.0068443946472 40.77339475330402, -74.00687122072195 40.77159330543259, -74.00450166302055 40.771572887611455))",0
"POLYGON ((-74.00447477296579 40.77337433419335, -74.00444788047797 40.775175780196385, -74.00681756614517 40.77519620059668, -74.0068443946472 40.77339475330402, -74.00447477296579 40.77337433419335))",0
"POLYGON ((-74.00444788047797 40.775175780196385, -74.00442098555683 40.77697722562059, -74.0067907352156 40.77699764731056, -74.00681756614517 40.77519620059668, -74.00444788047797 40.775175780196385))",0
"POLYGON ((-74.00442098555683 40.77697722562059, -74.00439408820213 40.77877867046594, -74.00676390185826 40.77879909344565, -74.0067907352156 40.77699764731056, -74.00442098555683 40.77697722562059))",0
"POLYGON ((-74.00439408820213 40.77877867046594, -74.00436718841362 40.78058011473241, -74.0067370660729 40.78060053900194, -74.00676390185826 40.77879909344565, -74.00439408820213 40.77877867046594))",0
"POLYGON ((-74.00436718841362 40.78058011473241, -74.00434028619102 40.78238155842001, -74.00671022785923 40.78240198397944, -74.0067370660729 40.78060053900194, -74.00436718841362 40.78058011473241))",0
"POLYGON ((-74.00434028619102 40.78238155842001, -74.00431338153413 40.784183001528746, -74.00668338721705 40.784203428378135, -74.00671022785923 40.78240198397944, -74.00434028619102 40.78238155842001))",0
"POLYGON ((-74.00431338153413 40.784183001528746, -74.00428647444267 40.78598444405859, -74.0066565441461 40.786004872198, -74.00668338721705 40.784203428378135, -74.00431338153413 40.784183001528746))",0
"POLYGON ((-74.00428647444267 40.78598444405859, -74.00425956491637 40.787785886009566, -74.00662969864612 40.78780631543906, -74.0066565441461 40.786004872198, -74.00428647444267 40.78598444405859))",0
"POLYGON ((-74.00425956491637 40.787785886009566, -74.00423265295503 40.78958732738163, -74.00660285071687 40.7896077581013, -74.00662969864612 40.78780631543906, -74.00425956491637 40.787785886009566))",0
"POLYGON ((-74.00423265295503 40.78958732738163, -74.00420573855834 40.79138876817479, -74.00657600035808 40.79140920018468, -74.00660285071687 40.7896077581013, -74.00423265295503 40.78958732738163))",0
"POLYGON ((-74.00420573855834 40.79138876817479, -74.0041788217261 40.79319020838904, -74.00654914756953 40.79321064168924, -74.00657600035808 40.79140920018468, -74.00420573855834 40.79138876817479))",0
"POLYGON ((-74.0041788217261 40.79319020838904, -74.00415190245805 40.794991648024386, -74.00652229235095 40.79501208261495, -74.00654914756953 40.79321064168924, -74.0041788217261 40.79319020838904))",0
"POLYGON ((-74.00415190245805 40.794991648024386, -74.00412498075391 40.796793087080815, -74.00649543470209 40.79681352296182, -74.00652229235095 40.79501208261495, -74.00415190245805 40.794991648024386))",0
"POLYGON ((-74.00412498075391 40.796793087080815, -74.00409805661349 40.7985945255583, -74.00646857462273 40.798614962729815, -74.00649543470209 40.79681352296182, -74.00412498075391 40.796793087080815))",0
"POLYGON ((-74.00409805661349 40.7985945255583, -74.00407113003648 40.80039596345686, -74.00644171211258 40.800416401918945, -74.00646857462273 40.798614962729815, -74.00409805661349 40.7985945255583))",0
"POLYGON ((-74.00407113003648 40.80039596345686, -74.00404420102265 40.802197400776464, -74.00641484717141 40.802217840529195, -74.00644171211258 40.800416401918945, -74.00407113003648 40.80039596345686))",0
"POLYGON ((-74.00404420102265 40.802197400776464, -74.00401726957175 40.80399883751713, -74.00638797979897 40.80401927856057, -74.00641484717141 40.802217840529195, -74.00404420102265 40.802197400776464))",0
"POLYGON ((-74.00401726957175 40.80399883751713, -74.00399033568354 40.805800273678834, -74.00636110999501 40.805820716013066, -74.00638797979897 40.80401927856057, -74.00401726957175 40.80399883751713))",0
"POLYGON ((-74.00399033568354 40.805800273678834, -74.00396339935776 40.80760170926158, -74.00633423775928 40.80762215288666, -74.00636110999501 40.805820716013066, -74.00399033568354 40.805800273678834))",0
"POLYGON ((-74.00396339935776 40.80760170926158, -74.00393646059416 40.80940314426534, -74.00630736309152 40.80942358918135, -74.00633423775928 40.80762215288666, -74.00396339935776 40.80760170926158))",0
"POLYGON ((-74.00393646059416 40.80940314426534, -74.00390951939248 40.811204578690145, -74.0062804859915 40.81122502489714, -74.00630736309152 40.80942358918135, -74.00393646059416 40.80940314426534))",0
"POLYGON ((-74.00390951939248 40.811204578690145, -74.00388257575248 40.813006012535965, -74.00625360645894 40.81302646003402, -74.0062804859915 40.81122502489714, -74.00390951939248 40.811204578690145))",0
"POLYGON ((-74.00388257575248 40.813006012535965, -74.00385562967394 40.814807445802785, -74.00622672449363 40.81482789459197, -74.00625360645894 40.81302646003402, -74.00388257575248 40.813006012535965))",0
"POLYGON ((-74.00385562967394 40.814807445802785, -74.00382868115656 40.81660887849062, -74.00619984009529 40.81662932857099, -74.00622672449363 40.81482789459197, -74.00385562967394 40.814807445802785))",0
"POLYGON ((-74.00382868115656 40.81660887849062, -74.0038017302001 40.81841031059944, -74.00617295326369 40.81843076197108, -74.00619984009529 40.81662932857099, -74.00382868115656 40.81660887849062))",0
"POLYGON ((-74.0038017302001 40.81841031059944, -74.00377477680432 40.82021174212925, -74.00614606399856 40.82023219479223, -74.00617295326369 40.81843076197108, -74.0038017302001 40.81841031059944))",0
"POLYGON ((-74.00377477680432 40.82021174212925, -74.00374782096897 40.82201317308006, -74.00611917229965 40.822033627034436, -74.00614606399856 40.82023219479223, -74.00377477680432 40.82021174212925))",0
"POLYGON ((-74.00374782096897 40.82201317308006, -74.00372086269381 40.82381460345184, -74.00609227816673 40.82383505869769, -74.00611917229965 40.822033627034436, -74.00374782096897 40.82201317308006))",0
"POLYGON ((-74.00372086269381 40.82381460345184, -74.00369390197855 40.82561603324458, -74.00606538159956 40.82563648978198, -74.00609227816673 40.82383505869769, -74.00372086269381 40.82381460345184))",0
"POLYGON ((-74.00369390197855 40.82561603324458, -74.00366693882299 40.82741746245829, -74.00603848259783 40.8274379202873, -74.00606538159956 40.82563648978198, -74.00369390197855 40.82561603324458))",0
"POLYGON ((-74.00366693882299 40.82741746245829, -74.00363997322684 40.829218891092964, -74.00601158116136 40.829239350213655, -74.00603848259783 40.8274379202873, -74.00366693882299 40.82741746245829))",0
"POLYGON ((-74.00363997322684 40.829218891092964, -74.00361300518986 40.83102031914858, -74.00598467728986 40.831040779561015, -74.00601158116136 40.829239350213655, -74.00363997322684 40.829218891092964))",0
"POLYGON ((-74.00361300518986 40.83102031914858, -74.00358603471182 40.83282174662514, -74.00595777098309 40.8328422083294, -74.00598467728986 40.831040779561015, -74.00361300518986 40.83102031914858))",0
"POLYGON ((-74.00358603471182 40.83282174662514, -74.00355906179243 40.83462317352263, -74.00593086224079 40.834643636518784, -74.00595777098309 40.8328422083294, -74.00358603471182 40.83282174662514))",0
"POLYGON ((-74.00355906179243 40.83462317352263, -74.00353208643148 40.83642459984106, -74.00590395106273 40.836445064129165, -74.00593086224079 40.834643636518784, -74.00355906179243 40.83462317352263))",0
"POLYGON ((-74.00353208643148 40.83642459984106, -74.00350510862869 40.83822602558042, -74.00587703744864 40.83824649116055, -74.00590395106273 40.836445064129165, -74.00353208643148 40.83642459984106))",0
"POLYGON ((-74.00350510862869 40.83822602558042, -74.00347812838382 40.840027450740685, -74.00585012139828 40.84004791761291, -74.00587703744864 40.83824649116055, -74.00350510862869 40.83822602558042))",0
"POLYGON ((-74.00347812838382 40.840027450740685, -74.00345114569662 40.841828875321866, -74.00582320291139 40.84184934348625, -74.00585012139828 40.84004791761291, -74.00347812838382 40.840027450740685))",0
"POLYGON ((-74.00345114569662 40.841828875321866, -74.00342416056682 40.843630299323955, -74.00579628198773 40.84365076878057, -74.00582320291139 40.84184934348625, -74.00345114569662 40.841828875321866))",0
"POLYGON ((-74.00342416056682 40.843630299323955, -74.00339717299421 40.84543172274693, -74.00576935862705 40.84545219349585, -74.00579628198773 40.84365076878057, -74.00342416056682 40.843630299323955))",0
"POLYGON ((-74.00339717299421 40.84543172274693, -74.0033701829785 40.847233145590785, -74.0057424328291 40.84725361763208, -74.00576935862705 40.84545219349585, -74.00339717299421 40.84543172274693))",0
"POLYGON ((-74.0033701829785 40.847233145590785, -74.00334319051946 40.84903456785555, -74.00571550459361 40.84905504118928, -74.0057424328291 40.84725361763208, -74.0033701829785 40.847233145590785))",0
"POLYGON ((-74.00334319051946 40.84903456785555, -74.00331619561683 40.850835989541174, -74.00568857392034 40.85085646416742, -74.00571550459361 40.84905504118928, -74.00334319051946 40.84903456785555))",0
"POLYGON ((-74.00331619561683 40.850835989541174, -74.00328919827035 40.852637410647674, -74.00566164080905 40.852657886566504, -74.00568857392034 40.85085646416742, -74.00331619561683 40.850835989541174))",0
"POLYGON ((-74.00328919827035 40.852637410647674, -74.00326219847979 40.854438831175045, -74.0056347052595 40.85445930838652, -74.00566164080905 40.852657886566504, -74.00328919827035 40.852637410647674))",0
"POLYGON ((-74.00326219847979 40.854438831175045, -74.00323519624489 40.85624025112326, -74.0056077672714 40.85626072962745, -74.0056347052595 40.85445930838652, -74.00326219847979 40.854438831175045))",0
"POLYGON ((-74.00323519624489 40.85624025112326, -74.00320819156539 40.85804167049233, -74.00558082684454 40.85806215028931, -74.0056077672714 40.85626072962745, -74.00323519624489 40.85624025112326))",0
"POLYGON ((-74.00320819156539 40.85804167049233, -74.00318118444105 40.85984308928224, -74.00555388397862 40.85986357037207, -74.00558082684454 40.85806215028931, -74.00320819156539 40.85804167049233))",0
"POLYGON ((-74.00318118444105 40.85984308928224, -74.00315417487161 40.861644507493, -74.00552693867344 40.861664989875756, -74.00555388397862 40.85986357037207, -74.00318118444105 40.85984308928224))",0
"POLYGON ((-74.00315417487161 40.861644507493, -74.00312716285683 40.863445925124566, -74.00549999092873 40.86346640880032, -74.00552693867344 40.861664989875756, -74.00315417487161 40.861644507493))",0
"POLYGON ((-74.00312716285683 40.863445925124566, -74.00310014839644 40.86524734217698, -74.00547304074423 40.86526782714579, -74.00549999092873 40.86346640880032, -74.00312716285683 40.863445925124566))",0
"POLYGON ((-74.00310014839644 40.86524734217698, -74.0030731314902 40.86704875865019, -74.0054460881197 40.86706924491214, -74.00547304074423 40.86526782714579, -74.00310014839644 40.86524734217698))",0
"POLYGON ((-74.0030731314902 40.86704875865019, -74.00304611213787 40.86885017454422, -74.00541913305489 40.86887066209936, -74.0054460881197 40.86706924491214, -74.0030731314902 40.86704875865019))",0
"POLYGON ((-74.00304611213787 40.86885017454422, -74.00301909033917 40.87065158985906, -74.00539217554953 40.870672078707486, -74.00541913305489 40.86887066209936, -74.00304611213787 40.86885017454422))",0
"POLYGON ((-74.00301909033917 40.87065158985906, -74.00299206609387 40.872453004594696, -74.0053652156034 40.87247349473644, -74.00539217554953 40.870672078707486, -74.00301909033917 40.87065158985906))",0
"POLYGON ((-74.00299206609387 40.872453004594696, -74.00296503940172 40.874254418751114, -74.00533825321621 40.87427491018627, -74.0053652156034 40.87247349473644, -74.00299206609387 40.872453004594696))",0
"POLYGON ((-74.00296503940172 40.874254418751114, -74.00293801026244 40.876055832328326, -74.00531128838774 40.87607632505697, -74.00533825321621 40.87427491018627, -74.00296503940172 40.874254418751114))",0
"POLYGON ((-74.00293801026244 40.876055832328326, -74.00291097867581 40.87785724532629, -74.00528432111776 40.87787773934849, -74.00531128838774 40.87607632505697, -74.00293801026244 40.876055832328326))",0
"POLYGON ((-74.00291097867581 40.87785724532629, -74.00288394464158 40.87965865774505, -74.00525735140594 40.879679153060856, -74.00528432111776 40.87787773934849, -74.00291097867581 40.87785724532629))",0
"POLYGON ((-74.00288394464158 40.87965865774505, -74.00285690815947 40.88146006958456, -74.00523037925211 40.88148056619407, -74.00525735140594 40.879679153060856, -74.00288394464158 40.87965865774505))",0
