Polygon Number,Longitude,Latitude
110,-73.882153,40.822838
110,-73.882147,40.822808
110,-73.881995,40.822825
110,-73.88198,40.822747
110,-73.881864,40.82276
110,-73.881882,40.822851
110,-73.881758,40.822865
110,-73.881729,40.822715
111,-73.8792,40.8302
111,-73.879424,40.830186
111,-73.879436,40.830297
111,-73.879212,40.830311
111,-73.8792,40.8302
112,-73.879057,40.830441
112,-73.879005,40.830168
112,-73.879001,40.830169
112,-73.878991,40.830112
112,-73.879054,40.830105
112,-73.879116,40.830434
112,-73.879057,40.830441
113,-73.894069,40.818897
113,-73.89375,40.819241
113,-73.893764,40.819249
113,-73.893717,40.819299
113,-73.893599,40.819236
113,-73.89354,40.819299
113,-73.893709,40.819389
113,-73.893647,40.819456
113,-73.8936,40.819432
113,-73.893578,40.819455
113,-73.893622,40.819479
113,-73.893557,40.819548
113,-73.893281,40.819401
113,-73.893447,40.819222
113,-73.893497,40.819248
113,-73.893904,40.818809
113,-73.894069,40.818897
114,-73.870619,40.831161
114,-73.8709,40.83113
114,-73.87092,40.831237
114,-73.870639,40.831268
114,-73.870619,40.831161
115,-73.916112,40.808574
115,-73.91603,40.808544
115,-73.916006,40.808582
115,-73.915916,40.80855
115,-73.916125,40.80822
115,-73.915115,40.807854
115,-73.91519,40.807734
115,-73.916372,40.808163
115,-73.916112,40.808574
116,-73.913232,40.809183
116,-73.913298,40.809076
116,-73.91343,40.809123
116,-73.913364,40.80923
116,-73.913232,40.809183
117,-73.906852,40.81062
117,-73.906946,40.810644
117,-73.906918,40.810704
117,-73.906825,40.81068
117,-73.906852,40.81062
118,-73.916135,40.812594
118,-73.916014,40.812839
118,-73.915508,40.812696
118,-73.915569,40.812573
118,-73.915938,40.812677
118,-73.915999,40.812555
118,-73.916135,40.812594
119,-73.915665,40.804765
119,-73.915637,40.804754
119,-73.915713,40.804636
119,-73.915762,40.804654
119,-73.915867,40.804491
119,-73.915968,40.804528
119,-73.915676,40.804979
119,-73.915556,40.804934
119,-73.915665,40.804765
120,-73.885662,40.808202
120,-73.885304,40.808247
120,-73.885157,40.807569
120,-73.885515,40.807524
120,-73.885662,40.808202
121,-73.883296,40.809112
121,-73.883987,40.809023
121,-73.884133,40.809679
121,-73.883802,40.809721
121,-73.883895,40.810141
121,-73.884266,40.810094
121,-73.884327,40.81037
121,-73.883597,40.810464
121,-73.883296,40.809112
122,-73.883063,40.809153
122,-73.88319,40.809692
122,-73.882833,40.80974
122,-73.882707,40.809201
122,-73.883063,40.809153
123,-73.888675,40.797323
123,-73.888466,40.797322
123,-73.888468,40.797124
123,-73.888677,40.797125
123,-73.888675,40.797323
124,-73.873795,40.802296
124,-73.873793,40.802382
124,-73.873564,40.802379
124,-73.873566,40.802293
124,-73.873795,40.802296
125,-73.916795,40.847506
125,-73.916734,40.847295
125,-73.916949,40.847259
125,-73.916976,40.847279
125,-73.917152,40.847249
125,-73.917171,40.847263
125,-73.917199,40.847241
125,-73.917699,40.847158
125,-73.917715,40.84721
125,-73.917645,40.847222
125,-73.917619,40.847241
125,-73.917653,40.847358
125,-73.91768,40.847378
125,-73.917921,40.847193
125,-73.917977,40.847234
125,-73.918093,40.847145
125,-73.918163,40.847198
125,-73.917625,40.847612
125,-73.917416,40.847456
125,-73.91748,40.847407
125,-73.917526,40.84744
125,-73.917554,40.847436
125,-73.917586,40.847411
125,-73.917571,40.84736
125,-73.917111,40.847437
125,-73.917084,40.847457
125,-73.916795,40.847506
126,-73.920401,40.850221
126,-73.920353,40.850282
126,-73.920347,40.850279
126,-73.920302,40.850336
126,-73.920338,40.850352
126,-73.920295,40.850408
126,-73.92009,40.850318
126,-73.920225,40.850143
126,-73.920401,40.850221
127,-73.91751,40.851285
127,-73.917532,40.851227
127,-73.917614,40.851245
127,-73.917661,40.851121
127,-73.91779,40.851149
127,-73.917761,40.851226
127,-73.917932,40.851263
127,-73.917892,40.851368
127,-73.91751,40.851285
128,-73.9044810012206,40.8564316691824
128,-73.904526,40.856341
128,-73.904525,40.856324
128,-73.904234,40.856241
128,-73.904351,40.856005
128,-73.904606,40.856077
128,-73.904501,40.856289
128,-73.904501,40.856296
128,-73.904566,40.856296
128,-73.904658,40.856111
128,-73.904967,40.856198
128,-73.9047787753106,40.8565766946037
128,-73.9044810012206,40.8564316691824
129,-73.907761,40.850803
129,-73.907871,40.850437
129,-73.907886,40.850422
129,-73.907946,40.850432
129,-73.908002,40.850464
129,-73.908211,40.8505
129,-73.908174,40.850624
129,-73.908125,40.850615
129,-73.908044,40.850569
129,-73.907972,40.850584
129,-73.908051,40.850641
129,-73.90808,40.850646
129,-73.908175,40.850701
129,-73.908147,40.850794
129,-73.908262,40.85086
129,-73.908296,40.850825
129,-73.908434,40.850904
129,-73.908531,40.85092
129,-73.908611,40.850966
129,-73.908406,40.851171
129,-73.907761,40.850803
130,-73.906437,40.853611
130,-73.906912,40.853762
130,-73.906872,40.853833
130,-73.90672,40.853784
130,-73.90662,40.853962
130,-73.906298,40.85386
130,-73.906437,40.853611
131,-73.902878,40.847087
131,-73.90327,40.847095
131,-73.903267,40.847191
131,-73.903289,40.847241
131,-73.903327,40.84725
131,-73.903351,40.847244
131,-73.903365,40.847213
131,-73.903367,40.847166
131,-73.903645,40.847172
131,-73.903641,40.8473
131,-73.903573,40.847298
131,-73.903563,40.847321
131,-73.903495,40.847319
131,-73.903485,40.847342
131,-73.903421,40.847341
131,-73.903412,40.847362
131,-73.903345,40.847361
131,-73.903335,40.847383
131,-73.903274,40.847381
131,-73.903264,40.847403
131,-73.903034,40.847462
131,-73.903004,40.847394
131,-73.90315,40.847356
131,-73.903157,40.847172
131,-73.90295,40.847168
131,-73.902834,40.847431
131,-73.902834,40.847439
131,-73.902944,40.847411
131,-73.902977,40.847486
131,-73.902577,40.847588
131,-73.902618,40.847493
131,-73.902708,40.84747
131,-73.902878,40.847087
132,-73.8950286859497,40.8518280920043
132,-73.895032,40.851822
132,-73.895199,40.851873
132,-73.8951826493761,40.8519030770736
132,-73.8950286859497,40.8518280920043
133,-73.904501,40.852926
133,-73.904059,40.853508
133,-73.903991,40.853518
133,-73.903858,40.853693
133,-73.903722,40.853634
133,-73.903691,40.853674
133,-73.903812,40.853727
133,-73.903739,40.853823
133,-73.903478,40.85371
133,-73.903822,40.853257
133,-73.903863,40.853274
133,-73.904026,40.853059
133,-73.903764,40.853115
133,-73.903806,40.853148
133,-73.90339,40.853696
133,-73.903084,40.853563
133,-73.903153,40.853473
133,-73.903259,40.853519
133,-73.903297,40.85347
133,-73.903175,40.853417
133,-73.903502,40.853175
133,-73.903551,40.853164
133,-73.903502,40.853034
133,-73.903544,40.853002
133,-73.903691,40.852808
133,-73.903967,40.852928
133,-73.904011,40.852871
133,-73.903745,40.852755
133,-73.903835,40.852636
133,-73.904501,40.852926
134,-73.8985771736864,40.8535563180202
134,-73.898609,40.853468
134,-73.898843,40.853515
134,-73.898811,40.853606
134,-73.898856,40.853615
134,-73.898865,40.853666
134,-73.898916,40.853676
134,-73.8989021534831,40.8537145934831
134,-73.8985771736864,40.8535563180202
135,-73.919901,40.84046
135,-73.91977,40.840749
135,-73.919698,40.840731
135,-73.919829,40.840442
135,-73.919901,40.84046
136,-73.921606,40.843301
136,-73.921619,40.843305
136,-73.921684,40.843188
136,-73.921903,40.843257
136,-73.921735,40.843563
136,-73.921502,40.84349
136,-73.921606,40.843301
137,-73.933367,40.832321
137,-73.933472,40.832319
137,-73.933479,40.832714
137,-73.933374,40.832715
137,-73.933367,40.832321
138,-73.920677,40.831177
138,-73.920888,40.83124
138,-73.92076,40.831488
138,-73.920628,40.831449
138,-73.920604,40.831495
138,-73.920941,40.831594
138,-73.920888,40.831696
138,-73.920746,40.831654
138,-73.920727,40.831691
138,-73.920859,40.831731
138,-73.920815,40.831817
138,-73.920494,40.831722
138,-73.920487,40.831734
138,-73.920387,40.831704
138,-73.920448,40.831588
138,-73.920562,40.831622
138,-73.92055,40.831645
138,-73.920629,40.831668
138,-73.920662,40.831604
138,-73.920483,40.831551
138,-73.920677,40.831177
139,-73.917382,40.837856
139,-73.917835,40.838
139,-73.91775,40.838154
139,-73.9175,40.838074
139,-73.91744,40.838181
139,-73.917588,40.838228
139,-73.917464,40.83845
139,-73.917287,40.838393
139,-73.91737,40.838244
139,-73.917318,40.838227
139,-73.917241,40.838365
139,-73.91712,40.838326
139,-73.917382,40.837856
140,-73.918905,40.824467
140,-73.918849,40.824567
140,-73.918582,40.824481
140,-73.918638,40.824381
140,-73.918686,40.824396
140,-73.918707,40.824358
140,-73.918798,40.824388
140,-73.918777,40.824425
140,-73.918905,40.824467
141,-73.918145,40.828424
141,-73.918497,40.827662
141,-73.91881,40.827744
141,-73.918742,40.827893
141,-73.918622,40.827861
141,-73.918339,40.828475
141,-73.918145,40.828424
142,-73.922649,40.809154
142,-73.922311,40.809642
142,-73.92165,40.80938
142,-73.921686,40.809329
142,-73.921135,40.80911
142,-73.921108,40.809148
142,-73.920969,40.809093
142,-73.920997,40.809053
142,-73.92089,40.809011
142,-73.920893,40.809006
142,-73.920799,40.808969
142,-73.920796,40.808974
142,-73.920723,40.808946
142,-73.920823,40.808802
142,-73.921121,40.80892
142,-73.921146,40.808885
142,-73.921253,40.808928
142,-73.921219,40.808977
142,-73.921784,40.809202
142,-73.921831,40.809135
142,-73.921397,40.808963
142,-73.921563,40.808722
142,-73.922649,40.809154
143,-73.916572,40.810139
143,-73.9172,40.810309
143,-73.917159,40.810396
143,-73.917328,40.810442
143,-73.917156,40.810803
143,-73.916964,40.810751
143,-73.91712,40.810422
143,-73.916987,40.810386
143,-73.91697,40.81042
143,-73.916678,40.810341
143,-73.916632,40.810438
143,-73.916453,40.810389
143,-73.916572,40.810139
144,-73.909872,40.841127
144,-73.909887,40.84119
144,-73.909644,40.841223
144,-73.909629,40.84116
144,-73.909872,40.841127
145,-73.914394,40.840415
145,-73.914684,40.840521
145,-73.914623,40.840618
145,-73.914576,40.840654
145,-73.914487,40.840794
145,-73.914373,40.840752
145,-73.914335,40.840772
145,-73.914461,40.840818
145,-73.914384,40.840939
145,-73.914367,40.840933
145,-73.914187,40.841216
145,-73.914058,40.841199
145,-73.914139,40.841288
145,-73.914089,40.841367
145,-73.913797,40.84126
145,-73.913869,40.841148
145,-73.913987,40.841164
145,-73.913993,40.841137
145,-73.913907,40.841106
145,-73.913982,40.840989
145,-73.9141,40.841004
145,-73.914107,40.840974
145,-73.914026,40.840944
145,-73.914162,40.840732
145,-73.914277,40.840747
145,-73.914283,40.840721
145,-73.914203,40.840691
145,-73.914278,40.840574
145,-73.914403,40.840591
145,-73.914332,40.840513
145,-73.914394,40.840415
146,-73.910173,40.841182
146,-73.910179,40.841224
146,-73.910297,40.841213
146,-73.910318,40.841349
146,-73.910214,40.841359
146,-73.91022,40.841399
146,-73.910345,40.841388
146,-73.910382,40.841624
146,-73.910378,40.84167
146,-73.910431,40.842011
146,-73.910182,40.842033
146,-73.910172,40.841965
146,-73.910156,40.84193
146,-73.910142,40.841843
146,-73.910108,40.841786
146,-73.9101,40.841735
146,-73.910239,40.841684
146,-73.910073,40.841654
146,-73.910062,40.841585
146,-73.910034,40.84151
146,-73.910015,40.841385
146,-73.909986,40.841334
146,-73.909964,40.841192
146,-73.910021,40.841187
146,-73.910082,40.840997
146,-73.910245,40.840982
146,-73.910274,40.841173
146,-73.910173,40.841182
147,-73.912337,40.845934
147,-73.912241,40.8461
147,-73.912095,40.846052
147,-73.91219,40.845886
147,-73.912337,40.845934
148,-73.91468,40.830289
148,-73.914276,40.831091
148,-73.914009,40.831014
148,-73.914056,40.830921
148,-73.914072,40.830926
148,-73.914181,40.83071
148,-73.9142,40.830716
148,-73.914346,40.830426
148,-73.914353,40.830428
148,-73.914394,40.830346
148,-73.914542,40.830388
148,-73.914554,40.830363
148,-73.91436,40.830307
148,-73.914409,40.830211
148,-73.91468,40.830289
149,-73.907613,40.838551
149,-73.90759,40.838615
149,-73.90755,40.838607
149,-73.90753,40.838662
149,-73.907561,40.838669
149,-73.907536,40.838736
149,-73.907448,40.838718
149,-73.907515,40.838531
149,-73.907613,40.838551
150,-73.890148,40.840302
150,-73.890102,40.840351
150,-73.890177,40.840391
150,-73.890141,40.840429
150,-73.889916,40.840307
150,-73.889997,40.84022
150,-73.890148,40.840302
151,-73.889001,40.842827
151,-73.889127,40.842842
151,-73.889092,40.843001
151,-73.888967,40.842986
151,-73.889001,40.842827
152,-73.874452,40.840896
152,-73.874452,40.840941
152,-73.874551,40.840941
152,-73.874551,40.841022
152,-73.874262,40.841022
152,-73.874262,40.840928
152,-73.874208,40.840928
152,-73.874208,40.840896
152,-73.874452,40.840896
153,-73.87636,40.841457
153,-73.876288,40.841579
153,-73.87626,40.84157
153,-73.876155,40.841749
153,-73.876021,40.841704
153,-73.876055,40.841647
153,-73.87612,40.841669
153,-73.876158,40.841605
153,-73.876003,40.841553
153,-73.876021,40.841523
153,-73.875854,40.841466
153,-73.875943,40.841317
153,-73.87636,40.841457
154,-73.881227,40.831483
154,-73.881294,40.831309
154,-73.88144,40.831341
154,-73.881373,40.831515
154,-73.881227,40.831483
155,-73.879293,40.832587
155,-73.879519,40.832561
155,-73.879541,40.832669
155,-73.879314,40.832695
155,-73.879293,40.832587
156,-73.906672,40.824179
156,-73.906822,40.823774
156,-73.907001,40.823812
156,-73.9069,40.824085
156,-73.907207,40.82415
156,-73.907158,40.824282
156,-73.906672,40.824179
157,-73.91486,40.824993
157,-73.91479,40.825133
157,-73.91392,40.824884
157,-73.913939,40.824845
157,-73.913863,40.824823
157,-73.913852,40.824845
157,-73.913682,40.824796
157,-73.913798,40.824563
157,-73.913978,40.824614
157,-73.913938,40.824695
157,-73.913912,40.824687
157,-73.913897,40.824718
157,-73.91486,40.824993
158,-73.913815,40.816073
158,-73.914015,40.815627
158,-73.913923,40.815603
158,-73.913859,40.815745
158,-73.913597,40.815678
158,-73.913574,40.815682
158,-73.913553,40.815677
158,-73.913438,40.815331
158,-73.913524,40.815138
158,-73.913766,40.8152
158,-73.913785,40.815259
158,-73.913835,40.815147
158,-73.913947,40.815175
158,-73.913962,40.815144
158,-73.913978,40.815141
158,-73.914091,40.81517
158,-73.914072,40.81521
158,-73.914079,40.815232
158,-73.91416,40.815252
158,-73.914155,40.815253
158,-73.914486,40.815338
158,-73.914442,40.815347
158,-73.914084,40.816142
158,-73.913815,40.816073
159,-73.905904,40.818585
159,-73.905787,40.81894
159,-73.905694,40.818923
159,-73.905549,40.819366
159,-73.90546,40.81935
159,-73.905456,40.819364
159,-73.904867,40.819253
159,-73.904883,40.819204
159,-73.904825,40.819193
159,-73.904912,40.818927
159,-73.904985,40.818941
159,-73.905045,40.818757
159,-73.904914,40.818732
159,-73.905017,40.818419
159,-73.905904,40.818585
160,-73.911475,40.819773
160,-73.910686,40.819537
160,-73.910747,40.819421
160,-73.911466,40.819637
160,-73.911437,40.819691
160,-73.911646,40.819754
160,-73.911458,40.820111
160,-73.911319,40.82007
160,-73.911475,40.819773
161,-73.911409,40.821379
161,-73.911967,40.821501
161,-73.911887,40.821712
161,-73.911821,40.821754
161,-73.911791,40.821833
161,-73.911576,40.82197
161,-73.911533,40.82196
161,-73.911517,40.822003
161,-73.911422,40.822063
161,-73.911398,40.822042
161,-73.911507,40.821758
161,-73.911632,40.821785
161,-73.911686,40.821645
161,-73.911523,40.821609
161,-73.911501,40.821666
161,-73.91145,40.821655
161,-73.911425,40.821721
161,-73.91126,40.821685
161,-73.911288,40.821613
161,-73.91133,40.821586
161,-73.911409,40.821379
162,-73.897329,40.820627
162,-73.897323,40.820784
162,-73.89735,40.820785
162,-73.897346,40.820881
162,-73.897084,40.820875
162,-73.897088,40.820759
162,-73.897241,40.820762
162,-73.897241,40.82075
162,-73.897115,40.820747
162,-73.89712,40.820622
162,-73.897329,40.820627
163,-73.888519,40.824602
163,-73.888354,40.824608
163,-73.888311,40.82397
163,-73.888475,40.823963
163,-73.888519,40.824602
164,-73.886187,40.827851
164,-73.886439,40.827651
164,-73.886944,40.828015
164,-73.886441,40.828414
164,-73.886177,40.828223
164,-73.886428,40.828024
164,-73.886187,40.827851
165,-73.877365,40.825408
165,-73.877389,40.825516
165,-73.877072,40.825556
165,-73.877048,40.825448
165,-73.877365,40.825408
166,-73.879948,40.830375
166,-73.879702,40.830401
166,-73.879682,40.830289
166,-73.879927,40.830264
166,-73.879948,40.830375
167,-73.89388,40.815832
167,-73.893676,40.816084
167,-73.893243,40.816111
167,-73.893229,40.816105
167,-73.893228,40.816097
167,-73.893413,40.815869
167,-73.893442,40.815867
167,-73.893607,40.815944
167,-73.893652,40.815889
167,-73.893478,40.815808
167,-73.893574,40.81569
167,-73.89388,40.815832
168,-73.886662,40.818209
168,-73.886532,40.817597
168,-73.886678,40.817579
168,-73.886808,40.818191
168,-73.886662,40.818209
169,-73.91349,40.80645
169,-73.913448,40.806539
169,-73.913369,40.806518
169,-73.913335,40.806593
169,-73.913408,40.806613
169,-73.913379,40.806675
169,-73.913121,40.806606
169,-73.913156,40.80653
169,-73.913219,40.806546
169,-73.91326,40.80646
169,-73.913205,40.806445
169,-73.913234,40.806382
169,-73.91349,40.80645
170,-73.912779,40.808471
170,-73.912543,40.808974
170,-73.912228,40.808889
170,-73.912271,40.808798
170,-73.91234,40.808817
170,-73.91235,40.808796
170,-73.912294,40.808781
170,-73.912431,40.808489
170,-73.912446,40.808493
170,-73.912493,40.808394
170,-73.912779,40.808471
171,-73.905664,40.812229
171,-73.906009,40.811115
171,-73.906341,40.811174
171,-73.906286,40.81135
171,-73.906177,40.811331
171,-73.906121,40.81151
171,-73.906222,40.811528
171,-73.906169,40.811698
171,-73.906145,40.811694
171,-73.905963,40.812284
171,-73.905898,40.812272
171,-73.905882,40.812322
171,-73.905929,40.812331
171,-73.905896,40.812439
171,-73.90558,40.812383
171,-73.905618,40.812262
171,-73.9058,40.812294
171,-73.905812,40.812255
171,-73.905664,40.812229
172,-73.888135,40.808099
172,-73.887847,40.806812
172,-73.888202,40.806767
172,-73.88849,40.808053
172,-73.888135,40.808099
173,-73.917587,40.851802
173,-73.917694,40.851895
173,-73.917621,40.851943
173,-73.917614,40.851973
173,-73.917644,40.851977
173,-73.917694,40.851944
173,-73.917837,40.852068
173,-73.917813,40.852101
